               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 452,            0.018221,           0.0060456,           0.0022656,             0.97205,             0.97018,             0.98523,              0.7892,             0.01983,           0.0046043,           0.0039316,           0.0055351,           0.0055351,           0.0055351
                 453,            0.017947,           0.0061905,            0.002194,             0.98373,             0.96522,             0.98349,             0.78692,            0.020158,           0.0046484,           0.0043854,           0.0055252,           0.0055252,           0.0055252
                 454,              0.0186,           0.0063244,           0.0030942,             0.98659,             0.96738,             0.98187,             0.79625,            0.020058,           0.0045848,           0.0047328,           0.0055153,           0.0055153,           0.0055153
                 455,            0.017431,           0.0064716,           0.0019281,             0.97691,             0.97368,             0.98486,             0.79557,            0.020453,           0.0045254,           0.0037114,           0.0055054,           0.0055054,           0.0055054
                 456,            0.017899,           0.0064535,           0.0020886,             0.97885,             0.97085,             0.98645,             0.79335,            0.020479,           0.0045114,           0.0030913,           0.0054955,           0.0054955,           0.0054955
                 457,            0.018761,           0.0062273,           0.0031239,             0.98567,             0.97368,             0.98441,              0.7885,            0.020631,           0.0045998,           0.0040294,           0.0054856,           0.0054856,           0.0054856
                 458,            0.017773,           0.0061715,           0.0020945,             0.98459,             0.96853,              0.9816,             0.78272,            0.020253,           0.0046501,           0.0050604,           0.0054757,           0.0054757,           0.0054757
                 459,             0.01769,           0.0060281,           0.0026281,             0.99113,             0.96841,              0.9826,             0.78031,            0.020285,           0.0047102,           0.0046383,           0.0054658,           0.0054658,           0.0054658
                 460,            0.017603,            0.006624,           0.0027962,             0.98245,             0.96923,             0.98345,             0.77943,            0.020601,           0.0046821,           0.0046442,           0.0054559,           0.0054559,           0.0054559
                 461,            0.018549,            0.006729,           0.0023208,             0.97206,             0.95252,             0.98306,             0.78294,             0.02016,           0.0045841,           0.0063814,            0.005446,            0.005446,            0.005446
                 462,            0.018129,           0.0064644,           0.0016753,             0.97864,              0.9578,             0.98608,             0.78516,            0.019783,           0.0045609,           0.0046697,           0.0054361,           0.0054361,           0.0054361
                 463,            0.018485,           0.0063366,           0.0024602,             0.97697,              0.9768,             0.98627,             0.79193,            0.019985,            0.004492,           0.0040166,           0.0054262,           0.0054262,           0.0054262
                 464,            0.018008,           0.0064382,           0.0027279,             0.97916,             0.96915,             0.98656,             0.78081,            0.020059,           0.0044169,           0.0044437,           0.0054163,           0.0054163,           0.0054163
                 465,             0.01804,           0.0066162,           0.0025792,             0.97987,              0.9506,             0.98483,             0.78354,            0.020079,           0.0043998,           0.0054011,           0.0054064,           0.0054064,           0.0054064
                 466,             0.01832,            0.006412,           0.0019799,             0.95357,             0.96712,             0.98455,             0.79345,             0.02005,           0.0042791,           0.0060717,           0.0053965,           0.0053965,           0.0053965
                 467,            0.017297,           0.0061914,           0.0021077,               0.979,             0.96744,             0.98498,             0.78929,            0.020165,           0.0043685,           0.0056555,           0.0053866,           0.0053866,           0.0053866
                 468,            0.018095,            0.006367,           0.0017633,             0.99223,             0.95538,             0.98553,             0.78575,            0.020214,           0.0043402,           0.0053962,           0.0053767,           0.0053767,           0.0053767
                 469,            0.017778,           0.0062743,           0.0028545,             0.98214,             0.97191,             0.98601,             0.79388,            0.020494,           0.0043402,           0.0040255,           0.0053668,           0.0053668,           0.0053668
                 470,            0.018231,           0.0062072,           0.0023959,              0.9784,             0.97133,             0.98481,             0.79265,             0.02015,           0.0042548,           0.0046925,           0.0053569,           0.0053569,           0.0053569
                 471,            0.017601,           0.0066487,           0.0023691,              0.9823,             0.97368,             0.98339,             0.78997,            0.020134,            0.004432,           0.0047791,            0.005347,            0.005347,            0.005347
                 472,             0.01785,           0.0060635,           0.0048439,             0.96522,             0.97368,             0.98125,             0.78856,            0.020136,           0.0045862,           0.0045646,           0.0053371,           0.0053371,           0.0053371
                 473,            0.017805,           0.0061146,           0.0023911,             0.96621,             0.96616,             0.98088,             0.78322,            0.020311,           0.0045917,           0.0051305,           0.0053272,           0.0053272,           0.0053272
                 474,            0.018437,           0.0065401,           0.0026165,             0.96696,             0.96341,             0.97913,             0.78975,            0.020121,           0.0047283,           0.0052816,           0.0053173,           0.0053173,           0.0053173
                 475,            0.017432,           0.0060638,           0.0025931,             0.98566,             0.96787,             0.98175,             0.79581,            0.019838,           0.0047994,           0.0041963,           0.0053074,           0.0053074,           0.0053074
                 476,            0.017435,           0.0063128,           0.0022804,             0.98698,             0.97349,             0.98589,             0.79324,            0.019616,           0.0047588,           0.0036743,           0.0052975,           0.0052975,           0.0052975
                 477,            0.017703,           0.0064107,           0.0021981,             0.98076,             0.97368,             0.98597,               0.805,            0.019556,           0.0046017,           0.0040795,           0.0052876,           0.0052876,           0.0052876
                 478,            0.018753,           0.0065513,           0.0024948,             0.97177,             0.97368,             0.98547,             0.79746,            0.019612,           0.0045195,           0.0047523,           0.0052777,           0.0052777,           0.0052777
                 479,            0.018152,           0.0064927,           0.0019028,             0.97061,             0.96769,             0.98664,             0.79339,            0.019207,           0.0043738,           0.0051566,           0.0052678,           0.0052678,           0.0052678
                 480,            0.017709,           0.0062616,           0.0017151,             0.98629,             0.97818,             0.98638,             0.79059,            0.019271,           0.0043676,           0.0049712,           0.0052579,           0.0052579,           0.0052579
                 481,            0.017644,            0.005924,           0.0020463,             0.98901,             0.96891,             0.98709,             0.79191,            0.019313,           0.0043354,           0.0052413,            0.005248,            0.005248,            0.005248
                 482,            0.017381,           0.0058209,            0.001718,             0.98882,             0.97459,             0.98729,             0.80023,            0.019132,            0.004456,           0.0046497,           0.0052381,           0.0052381,           0.0052381
                 483,            0.017289,           0.0059106,           0.0021193,             0.98966,             0.97007,              0.9872,             0.79269,            0.019219,           0.0046415,           0.0037104,           0.0052282,           0.0052282,           0.0052282
                 484,            0.017444,           0.0063283,           0.0020423,              0.9851,             0.96163,             0.98676,             0.79685,             0.01948,            0.004499,           0.0036801,           0.0052183,           0.0052183,           0.0052183
                 485,             0.01772,           0.0063388,           0.0018344,             0.97633,             0.94613,             0.98617,             0.79321,            0.019798,           0.0045824,           0.0033597,           0.0052084,           0.0052084,           0.0052084
                 486,            0.017134,           0.0056177,           0.0018779,             0.97017,             0.95897,             0.98606,             0.79971,            0.019643,           0.0045886,           0.0030316,           0.0051985,           0.0051985,           0.0051985
                 487,            0.018556,           0.0066778,           0.0021408,             0.95771,             0.95552,             0.98469,             0.80728,            0.019596,           0.0045164,           0.0044711,           0.0051886,           0.0051886,           0.0051886
                 488,            0.017464,           0.0059049,           0.0062628,             0.98319,             0.96084,             0.98498,             0.80061,            0.019799,           0.0046055,           0.0052366,           0.0051787,           0.0051787,           0.0051787
                 489,            0.017513,           0.0066611,           0.0023336,             0.97654,             0.96599,             0.98492,             0.79642,            0.019539,           0.0046327,           0.0055289,           0.0051688,           0.0051688,           0.0051688
                 490,            0.018213,             0.00648,           0.0022231,             0.98495,             0.96331,             0.98192,             0.79945,            0.019676,           0.0048347,            0.005452,           0.0051589,           0.0051589,           0.0051589
                 491,             0.01747,           0.0067197,           0.0020354,             0.99352,             0.96569,             0.98201,             0.79313,            0.019977,           0.0049393,           0.0052806,            0.005149,            0.005149,            0.005149
                 492,            0.017384,            0.006375,           0.0023553,             0.99501,             0.96412,             0.98347,             0.78754,             0.01992,           0.0048296,            0.004795,           0.0051391,           0.0051391,           0.0051391
                 493,            0.017145,           0.0060641,           0.0017758,             0.99058,             0.95791,             0.98246,             0.78047,            0.019999,           0.0049367,           0.0048552,           0.0051292,           0.0051292,           0.0051292
                 494,            0.018292,           0.0064461,           0.0018033,             0.97524,             0.96598,             0.98192,             0.79148,            0.019963,           0.0049744,           0.0047164,           0.0051193,           0.0051193,           0.0051193
                 495,             0.01752,           0.0058111,           0.0021941,             0.97058,             0.96848,             0.98319,             0.79011,            0.019944,           0.0050049,            0.004554,           0.0051094,           0.0051094,           0.0051094
                 496,            0.018093,           0.0061421,           0.0021912,             0.96695,             0.96914,             0.98481,             0.79415,            0.019848,            0.004837,           0.0042649,           0.0050995,           0.0050995,           0.0050995
                 497,            0.019469,           0.0063705,           0.0035801,             0.98145,             0.95336,             0.98608,             0.79307,            0.020061,           0.0046394,           0.0040509,           0.0050896,           0.0050896,           0.0050896
                 498,            0.017812,           0.0063841,           0.0026471,             0.98432,             0.96274,             0.98673,             0.79585,            0.019588,           0.0047235,           0.0039492,           0.0050797,           0.0050797,           0.0050797
                 499,            0.017426,           0.0070145,           0.0027877,              0.9819,             0.96923,             0.98572,             0.79496,            0.019764,           0.0048761,           0.0040758,           0.0050698,           0.0050698,           0.0050698
                 500,            0.017506,           0.0063815,            0.003219,             0.98316,               0.965,             0.98354,             0.79211,             0.02012,           0.0050442,           0.0046993,           0.0050599,           0.0050599,           0.0050599
                 501,            0.017707,            0.006004,           0.0024344,             0.98396,             0.96687,             0.98565,             0.78867,            0.020328,           0.0048532,           0.0043346,             0.00505,             0.00505,             0.00505
                 502,            0.016986,           0.0057882,           0.0020365,             0.97612,              0.9715,              0.9849,              0.7869,            0.020298,           0.0046561,           0.0042437,           0.0050401,           0.0050401,           0.0050401
                 503,            0.018342,            0.006027,            0.002209,              0.9771,             0.95471,             0.98394,             0.79121,            0.020121,           0.0047088,           0.0047064,           0.0050302,           0.0050302,           0.0050302
                 504,            0.017652,           0.0062024,           0.0021573,             0.98218,             0.94933,             0.98116,             0.78741,            0.019975,           0.0049555,           0.0047458,           0.0050203,           0.0050203,           0.0050203
                 505,            0.017835,           0.0061653,           0.0022576,              0.9819,             0.95624,             0.97874,             0.78887,            0.020153,           0.0050676,           0.0046693,           0.0050104,           0.0050104,           0.0050104
                 506,            0.017812,           0.0064872,           0.0024876,             0.97145,             0.96217,             0.98057,             0.79213,            0.020116,           0.0048494,           0.0044996,           0.0050005,           0.0050005,           0.0050005
                 507,             0.01795,           0.0062868,           0.0021064,             0.96709,             0.94987,             0.98253,             0.79597,             0.01989,           0.0045831,           0.0045429,           0.0049906,           0.0049906,           0.0049906
                 508,            0.017754,           0.0064429,           0.0021071,             0.96043,             0.96638,             0.98309,             0.80144,            0.019932,           0.0045259,           0.0043002,           0.0049807,           0.0049807,           0.0049807
                 509,            0.017545,           0.0066439,           0.0024832,             0.96919,             0.94641,             0.98543,              0.8035,            0.019879,           0.0044897,           0.0047054,           0.0049708,           0.0049708,           0.0049708
                 510,            0.017657,           0.0066549,           0.0020996,             0.97552,             0.94875,              0.9855,             0.78898,            0.020213,           0.0044301,           0.0048625,           0.0049609,           0.0049609,           0.0049609
                 511,            0.018082,           0.0063108,           0.0019604,             0.97062,             0.95611,             0.98467,             0.79197,            0.020284,           0.0044286,           0.0048616,            0.004951,            0.004951,            0.004951
                 512,            0.017386,           0.0062823,           0.0018502,             0.98039,             0.95504,             0.98586,             0.79268,            0.020294,           0.0045929,           0.0042786,           0.0049411,           0.0049411,           0.0049411
                 513,            0.016742,           0.0062035,           0.0022335,             0.98133,             0.95094,             0.98573,             0.79281,            0.020427,           0.0046909,           0.0037164,           0.0049312,           0.0049312,           0.0049312
                 514,            0.016852,           0.0059191,           0.0021575,             0.97963,             0.97013,             0.98633,             0.79585,            0.020393,           0.0048013,           0.0033022,           0.0049213,           0.0049213,           0.0049213
                 515,            0.018113,           0.0063458,           0.0017956,             0.98302,             0.97083,             0.98604,             0.79628,            0.019835,           0.0047927,           0.0028117,           0.0049114,           0.0049114,           0.0049114
                 516,             0.01709,           0.0061375,           0.0020927,             0.98656,             0.96819,              0.9869,             0.80472,            0.019507,           0.0045855,            0.002753,           0.0049015,           0.0049015,           0.0049015
                 517,            0.017101,           0.0058919,           0.0026512,             0.97476,             0.96373,             0.98635,             0.80029,            0.019489,           0.0044124,           0.0029372,           0.0048916,           0.0048916,           0.0048916
                 518,            0.017468,           0.0062114,           0.0026075,             0.97761,             0.96283,             0.98354,             0.79802,            0.019729,           0.0043511,            0.003928,           0.0048817,           0.0048817,           0.0048817
                 519,            0.017299,           0.0061059,           0.0034411,             0.98148,             0.97031,             0.98271,             0.79237,            0.019697,           0.0044136,           0.0053277,           0.0048718,           0.0048718,           0.0048718
                 520,            0.017243,           0.0061237,           0.0025732,             0.97555,             0.96923,             0.98283,             0.79044,            0.019481,           0.0044074,            0.005951,           0.0048619,           0.0048619,           0.0048619
                 521,            0.016777,           0.0060813,           0.0018586,             0.98951,             0.96923,             0.98632,             0.79187,            0.019783,           0.0043817,           0.0047091,            0.004852,            0.004852,            0.004852
                 522,            0.016692,            0.005817,           0.0021848,             0.98811,             0.96676,             0.98709,             0.79537,            0.019925,           0.0043845,           0.0040317,           0.0048421,           0.0048421,           0.0048421
                 523,             0.01692,           0.0059447,           0.0016164,             0.97763,             0.97204,             0.98432,             0.79717,            0.019769,           0.0045624,           0.0040515,           0.0048322,           0.0048322,           0.0048322
                 524,            0.017055,           0.0059626,           0.0022001,               0.973,             0.96844,              0.9845,             0.80502,            0.019596,            0.004631,           0.0044904,           0.0048223,           0.0048223,           0.0048223
                 525,            0.017929,           0.0063681,              0.0019,             0.97472,             0.96329,             0.98386,             0.79511,            0.020012,           0.0045376,            0.004664,           0.0048124,           0.0048124,           0.0048124
                 526,            0.017168,           0.0059682,            0.002702,             0.97588,             0.96572,             0.98057,             0.79219,            0.020206,            0.004456,           0.0049352,           0.0048025,           0.0048025,           0.0048025
                 527,            0.017886,            0.006063,           0.0023817,             0.97829,             0.97145,              0.9843,             0.79573,            0.020318,           0.0044181,           0.0042633,           0.0047926,           0.0047926,           0.0047926
                 528,            0.017484,           0.0061815,           0.0021973,             0.96615,             0.96923,             0.98422,             0.80327,            0.020207,           0.0044019,           0.0043558,           0.0047827,           0.0047827,           0.0047827
                 529,            0.016835,           0.0066957,           0.0016046,             0.97101,              0.9674,             0.97866,             0.79867,            0.019997,           0.0044935,           0.0046219,           0.0047728,           0.0047728,           0.0047728
                 530,             0.01728,           0.0063364,           0.0026678,             0.98573,             0.97152,             0.98382,             0.79223,            0.020006,           0.0046706,           0.0044682,           0.0047629,           0.0047629,           0.0047629
                 531,            0.016914,           0.0059859,           0.0020906,             0.98249,             0.97077,             0.98524,             0.80231,            0.019568,           0.0046086,           0.0042213,            0.004753,            0.004753,            0.004753
                 532,            0.016776,            0.005846,            0.003451,             0.98582,             0.97252,             0.98633,              0.8006,            0.019753,           0.0046089,           0.0033251,           0.0047431,           0.0047431,           0.0047431
                 533,            0.017361,           0.0063627,           0.0021636,             0.98544,             0.97363,             0.98662,             0.81028,            0.019772,           0.0045311,           0.0034769,           0.0047332,           0.0047332,           0.0047332
                 534,            0.017118,           0.0064725,           0.0018008,             0.97461,             0.97226,             0.98627,             0.80511,            0.020034,           0.0044703,            0.005239,           0.0047233,           0.0047233,           0.0047233
                 535,             0.01724,           0.0060595,           0.0017575,             0.97005,             0.96607,             0.98554,             0.80023,            0.019916,           0.0045333,           0.0066043,           0.0047134,           0.0047134,           0.0047134
                 536,            0.017367,           0.0060639,           0.0017138,             0.97317,             0.96362,             0.98494,             0.80386,            0.019767,           0.0045907,           0.0059003,           0.0047035,           0.0047035,           0.0047035
                 537,            0.017676,           0.0056915,           0.0019818,             0.98376,             0.95679,             0.98321,             0.79277,            0.019871,           0.0046737,           0.0055182,           0.0046936,           0.0046936,           0.0046936
                 538,            0.017021,           0.0060309,           0.0020988,             0.98192,             0.96352,             0.98234,             0.79411,            0.020013,           0.0046127,           0.0057184,           0.0046837,           0.0046837,           0.0046837
                 539,            0.016196,           0.0060992,           0.0019375,             0.98556,             0.95509,             0.98395,             0.79049,            0.019858,           0.0045741,           0.0053235,           0.0046738,           0.0046738,           0.0046738
                 540,             0.01648,           0.0059735,           0.0023704,             0.98468,             0.95971,             0.98333,             0.79112,            0.019998,           0.0045879,           0.0044497,           0.0046639,           0.0046639,           0.0046639
                 541,             0.01712,           0.0060666,           0.0019655,              0.9627,             0.97198,             0.98338,             0.79977,            0.019953,           0.0044768,           0.0042894,            0.004654,            0.004654,            0.004654
                 542,            0.017593,            0.006029,           0.0023092,              0.9694,             0.97229,             0.98484,             0.80025,            0.019728,           0.0045114,           0.0038192,           0.0046441,           0.0046441,           0.0046441
                 543,            0.016948,           0.0059422,           0.0028562,              0.9851,             0.96722,             0.98366,             0.80569,            0.019777,           0.0046046,           0.0034988,           0.0046342,           0.0046342,           0.0046342
                 544,            0.017623,           0.0063615,           0.0020608,             0.97454,             0.95594,             0.98149,             0.80672,            0.019963,           0.0047655,           0.0046126,           0.0046243,           0.0046243,           0.0046243
                 545,            0.016863,           0.0060644,           0.0023821,             0.97473,             0.95286,             0.97981,             0.79329,            0.020258,           0.0047519,             0.00518,           0.0046144,           0.0046144,           0.0046144
                 546,            0.016698,            0.005737,           0.0022655,             0.97378,             0.96216,             0.98262,             0.79166,            0.020305,           0.0046515,           0.0055785,           0.0046045,           0.0046045,           0.0046045
                 547,            0.016922,           0.0059428,           0.0012714,             0.97819,             0.96047,             0.98575,             0.79341,             0.02047,           0.0046802,            0.005587,           0.0045946,           0.0045946,           0.0045946
                 548,            0.018342,           0.0064272,           0.0019852,             0.95701,              0.9652,             0.98558,             0.79016,            0.020433,           0.0046227,           0.0057859,           0.0045847,           0.0045847,           0.0045847
                 549,            0.016696,            0.005932,           0.0016429,             0.95213,             0.96666,             0.98577,             0.79429,            0.020394,           0.0044734,            0.005377,           0.0045748,           0.0045748,           0.0045748
                 550,            0.017056,           0.0064257,           0.0015688,             0.97396,             0.96421,             0.98781,               0.801,            0.020607,           0.0043268,           0.0045334,           0.0045649,           0.0045649,           0.0045649
                 551,             0.01627,           0.0063339,           0.0017229,             0.97191,             0.97368,             0.98697,             0.80775,            0.020632,           0.0042987,           0.0038117,            0.004555,            0.004555,            0.004555
                 552,            0.016714,           0.0062864,             0.00236,             0.97681,             0.96403,             0.98646,             0.81135,            0.020311,            0.004441,           0.0042011,           0.0045451,           0.0045451,           0.0045451
                 553,            0.017321,           0.0064108,           0.0023116,             0.98212,             0.96367,             0.98591,             0.80726,            0.020094,           0.0044501,           0.0051265,           0.0045352,           0.0045352,           0.0045352
                 554,            0.017602,           0.0060867,           0.0024787,             0.98764,             0.95796,             0.98603,             0.80174,            0.019999,           0.0043802,           0.0048337,           0.0045253,           0.0045253,           0.0045253
                 555,            0.016408,           0.0061974,           0.0015934,             0.98737,             0.95764,             0.98595,             0.81052,            0.019864,           0.0043621,           0.0047238,           0.0045154,           0.0045154,           0.0045154
                 556,            0.017389,           0.0059571,           0.0023656,             0.97954,             0.96353,             0.98568,             0.80749,            0.019992,           0.0042875,           0.0046126,           0.0045055,           0.0045055,           0.0045055
                 557,            0.016927,           0.0063116,           0.0028516,              0.9807,             0.94895,             0.98577,             0.81137,            0.019827,           0.0042026,           0.0056649,           0.0044956,           0.0044956,           0.0044956
                 558,            0.017112,           0.0058988,           0.0020592,             0.98752,             0.95535,             0.98526,             0.81054,            0.019407,           0.0041957,           0.0054663,           0.0044857,           0.0044857,           0.0044857
                 559,             0.01714,           0.0060452,           0.0024585,             0.98215,              0.9637,             0.98726,             0.81513,            0.019471,           0.0042095,           0.0039531,           0.0044758,           0.0044758,           0.0044758
                 560,            0.016088,           0.0059186,           0.0019573,             0.98235,             0.97033,             0.98828,             0.81641,            0.019628,           0.0043261,           0.0038761,           0.0044659,           0.0044659,           0.0044659
                 561,            0.017154,           0.0062471,           0.0021406,             0.99429,             0.95621,             0.98901,             0.80554,            0.019588,           0.0043161,           0.0038766,            0.004456,            0.004456,            0.004456
                 562,             0.01694,           0.0057059,            0.001567,             0.99433,             0.94644,             0.98834,             0.79782,            0.019499,           0.0042815,           0.0041286,           0.0044461,           0.0044461,           0.0044461
                 563,            0.016636,           0.0056957,           0.0018851,             0.98819,             0.94282,             0.98551,              0.7912,            0.019938,           0.0043321,           0.0049226,           0.0044362,           0.0044362,           0.0044362
                 564,            0.016724,           0.0054102,           0.0017073,             0.95998,             0.96728,             0.98558,             0.80112,            0.020166,           0.0042844,           0.0051227,           0.0044263,           0.0044263,           0.0044263
                 565,            0.018138,           0.0053151,           0.0021355,             0.98025,             0.94299,              0.9849,             0.80519,            0.020195,           0.0043068,           0.0052212,           0.0044164,           0.0044164,           0.0044164
                 566,            0.016505,           0.0060812,           0.0022214,              0.9556,             0.97344,             0.98673,             0.81365,             0.01999,           0.0042396,           0.0043074,           0.0044065,           0.0044065,           0.0044065
                 567,            0.016286,           0.0058316,           0.0017913,             0.96535,             0.96923,             0.98765,             0.80754,            0.019927,           0.0042145,           0.0039541,           0.0043966,           0.0043966,           0.0043966
                 568,            0.016708,            0.006237,           0.0024591,             0.95954,              0.9778,             0.98745,             0.80462,            0.019951,           0.0042748,           0.0045386,           0.0043867,           0.0043867,           0.0043867
                 569,            0.016071,           0.0059859,           0.0022347,              0.9687,              0.9582,              0.9856,             0.80223,            0.020306,           0.0043685,           0.0053057,           0.0043768,           0.0043768,           0.0043768
                 570,            0.017313,           0.0063847,              0.0023,               0.972,             0.96588,             0.98645,             0.79997,            0.020434,           0.0044107,           0.0052581,           0.0043669,           0.0043669,           0.0043669
                 571,            0.016551,           0.0061799,           0.0016767,             0.98575,             0.96923,             0.98536,             0.80382,            0.020401,           0.0045099,           0.0043155,            0.004357,            0.004357,            0.004357
                 572,            0.016257,           0.0060914,           0.0015262,              0.9807,             0.96699,             0.98539,             0.80487,            0.020418,           0.0045674,           0.0037942,           0.0043471,           0.0043471,           0.0043471
                 573,            0.017944,           0.0059411,           0.0033784,             0.98118,             0.96823,              0.9827,             0.78777,            0.020606,           0.0047028,           0.0040222,           0.0043372,           0.0043372,           0.0043372
                 574,            0.016854,           0.0058041,           0.0021624,             0.97777,             0.96645,             0.98239,             0.80054,            0.020345,           0.0046926,           0.0048999,           0.0043273,           0.0043273,           0.0043273
                 575,            0.016316,           0.0057644,           0.0020186,             0.97912,             0.96923,              0.9863,             0.80245,            0.020363,           0.0046036,           0.0044224,           0.0043174,           0.0043174,           0.0043174
                 576,            0.016775,           0.0062376,           0.0019632,             0.97961,             0.96923,             0.98624,             0.79989,            0.020387,           0.0046077,           0.0036855,           0.0043075,           0.0043075,           0.0043075
                 577,            0.016555,           0.0058582,           0.0018711,              0.9842,             0.96923,             0.98474,             0.81102,            0.020289,           0.0046098,           0.0036156,           0.0042976,           0.0042976,           0.0042976
                 578,            0.016228,           0.0058427,           0.0018447,             0.97772,             0.96979,             0.98561,             0.80368,            0.020315,           0.0045252,            0.004032,           0.0042877,           0.0042877,           0.0042877
                 579,            0.016617,           0.0054181,           0.0016969,             0.97869,             0.97178,             0.98674,             0.80382,            0.020146,           0.0044224,           0.0038205,           0.0042778,           0.0042778,           0.0042778
                 580,            0.017101,           0.0060492,           0.0012524,             0.98062,             0.97368,             0.98834,              0.8061,            0.019963,           0.0043185,           0.0036088,           0.0042679,           0.0042679,           0.0042679
                 581,              0.0159,           0.0056878,           0.0021608,             0.98093,             0.97291,             0.98808,              0.8087,            0.019872,           0.0043447,           0.0038269,            0.004258,            0.004258,            0.004258
                 582,            0.017238,           0.0060148,           0.0017578,              0.9809,             0.97368,             0.98564,             0.80256,            0.020011,            0.004483,           0.0035863,           0.0042481,           0.0042481,           0.0042481
                 583,            0.016397,           0.0057886,           0.0023013,             0.98509,             0.97251,             0.98502,             0.79121,            0.019773,           0.0044262,           0.0036025,           0.0042382,           0.0042382,           0.0042382
                 584,            0.017221,           0.0058632,           0.0024873,              0.9865,             0.95145,             0.98315,             0.80261,            0.019538,           0.0044591,           0.0038994,           0.0042283,           0.0042283,           0.0042283
                 585,            0.015904,           0.0057529,           0.0017581,             0.99043,             0.94844,             0.98466,             0.80429,            0.019521,           0.0044873,           0.0039628,           0.0042184,           0.0042184,           0.0042184
                 586,            0.016249,            0.006106,           0.0020919,             0.95487,             0.96395,             0.98516,             0.80529,            0.019632,           0.0045123,           0.0041699,           0.0042085,           0.0042085,           0.0042085
                 587,            0.016537,            0.005852,           0.0017017,             0.96479,             0.95862,             0.98414,             0.80446,             0.02006,           0.0045776,           0.0043666,           0.0041986,           0.0041986,           0.0041986
                 588,            0.017091,           0.0058948,           0.0023053,             0.97583,             0.95884,             0.98629,             0.80303,            0.020069,           0.0045917,           0.0038614,           0.0041887,           0.0041887,           0.0041887
                 589,            0.016643,           0.0055473,           0.0040019,             0.96278,             0.96937,             0.98666,              0.8131,            0.019962,            0.004483,           0.0039192,           0.0041788,           0.0041788,           0.0041788
                 590,            0.016646,           0.0059041,           0.0023955,             0.97902,             0.95528,             0.98629,             0.80844,            0.020186,           0.0044188,           0.0043963,           0.0041689,           0.0041689,           0.0041689
                 591,            0.017053,           0.0061753,           0.0022137,              0.9602,              0.9578,             0.98393,             0.80034,            0.020243,           0.0043833,           0.0045538,            0.004159,            0.004159,            0.004159
                 592,            0.016815,           0.0061848,           0.0020805,             0.97513,             0.97368,             0.98599,             0.80478,             0.02011,           0.0044475,           0.0036176,           0.0041491,           0.0041491,           0.0041491
                 593,            0.018642,           0.0065314,           0.0022285,             0.98142,             0.97206,             0.98669,             0.80341,            0.019995,            0.004503,           0.0033186,           0.0041392,           0.0041392,           0.0041392
                 594,             0.01653,           0.0057337,           0.0027982,             0.98022,             0.97387,             0.98593,             0.80218,            0.019986,           0.0045455,           0.0034739,           0.0041293,           0.0041293,           0.0041293
                 595,            0.016461,           0.0059537,             0.00151,             0.97978,             0.97472,             0.98583,             0.80835,            0.019871,           0.0045896,           0.0032712,           0.0041194,           0.0041194,           0.0041194
                 596,            0.016223,           0.0062175,            0.001865,             0.98134,              0.9657,             0.98612,              0.8105,            0.019753,           0.0045564,           0.0034545,           0.0041095,           0.0041095,           0.0041095
                 597,            0.016752,           0.0062974,           0.0017591,             0.96099,             0.96479,             0.98704,             0.81322,             0.01971,           0.0044801,           0.0043948,           0.0040996,           0.0040996,           0.0040996
                 598,            0.016943,           0.0067532,           0.0016366,             0.96523,             0.96263,             0.98702,              0.8144,            0.019524,             0.00441,           0.0048131,           0.0040897,           0.0040897,           0.0040897
                 599,             0.01606,           0.0061179,            0.001405,             0.96657,             0.96479,             0.98761,             0.81338,            0.019426,           0.0043373,           0.0045031,           0.0040798,           0.0040798,           0.0040798
                 600,            0.016838,           0.0061597,            0.001891,             0.98593,             0.95388,             0.98798,             0.81279,            0.019336,           0.0043778,           0.0035731,           0.0040699,           0.0040699,           0.0040699
                 601,            0.016358,           0.0057691,           0.0015625,             0.98116,             0.97121,               0.987,             0.80418,            0.019523,           0.0044472,           0.0033209,             0.00406,             0.00406,             0.00406
                 602,            0.016333,           0.0062345,           0.0016617,             0.95901,             0.97631,              0.9873,             0.80929,            0.019357,           0.0044222,           0.0041164,           0.0040501,           0.0040501,           0.0040501
                 603,            0.015446,           0.0057343,           0.0023391,             0.98596,             0.96923,              0.9878,             0.80493,            0.019212,           0.0043921,           0.0041517,           0.0040402,           0.0040402,           0.0040402
                 604,            0.016627,            0.006031,           0.0018273,             0.98104,             0.97368,             0.98749,             0.80651,            0.019385,           0.0044224,           0.0042898,           0.0040303,           0.0040303,           0.0040303
                 605,            0.016106,           0.0057346,           0.0020979,              0.9819,             0.97368,              0.9884,             0.80378,            0.019532,           0.0043828,           0.0037677,           0.0040204,           0.0040204,           0.0040204
