               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  55,            0.035496,            0.013026,           0.0080324,             0.82911,             0.68705,             0.80423,             0.36315,            0.040214,           0.0077925,            0.013404,            0.008218,            0.008218,            0.008218
                  56,            0.036149,            0.012643,           0.0078903,             0.89654,             0.81371,             0.88242,             0.51782,             0.03526,            0.007772,           0.0060977,            0.008185,            0.008185,            0.008185
                  57,            0.034316,            0.012347,           0.0087425,             0.79126,             0.71941,               0.827,             0.51341,            0.029694,            0.008543,           0.0065832,            0.008152,            0.008152,            0.008152
                  58,            0.034411,            0.012644,           0.0078907,             0.91145,             0.79153,             0.90586,             0.50747,            0.032972,           0.0077887,           0.0059549,            0.008119,            0.008119,            0.008119
                  59,            0.033413,            0.011828,           0.0065701,             0.90081,             0.81594,             0.89159,             0.49165,            0.035333,           0.0079789,           0.0058783,            0.008086,            0.008086,            0.008086
                  60,            0.034954,            0.012296,           0.0079734,             0.86005,             0.78819,             0.86458,             0.48109,            0.034116,           0.0075016,           0.0092031,            0.008053,            0.008053,            0.008053
                  61,            0.032978,            0.011797,           0.0071648,             0.93973,             0.78346,             0.91201,             0.50446,            0.034474,           0.0078535,           0.0076667,             0.00802,             0.00802,             0.00802
                  62,            0.033267,             0.01129,           0.0080296,             0.89878,             0.79543,             0.88345,             0.48802,            0.034954,           0.0078807,           0.0076827,            0.007987,            0.007987,            0.007987
                  63,            0.033085,            0.011548,           0.0073855,             0.76428,             0.82575,             0.87523,             0.50732,            0.034133,           0.0080481,           0.0083785,            0.007954,            0.007954,            0.007954
                  64,            0.032499,             0.01146,           0.0095549,             0.89501,             0.79019,             0.89372,             0.46011,            0.036554,           0.0074987,           0.0067389,            0.007921,            0.007921,            0.007921
                  65,            0.034013,            0.011839,           0.0077012,             0.79451,             0.80177,             0.86421,             0.51608,            0.032841,           0.0072923,           0.0041885,            0.007888,            0.007888,            0.007888
                  66,            0.032468,            0.011829,           0.0080067,             0.89292,             0.72478,             0.87571,             0.55603,             0.03143,           0.0082264,           0.0059383,            0.007855,            0.007855,            0.007855
                  67,            0.032176,            0.011955,           0.0075916,             0.97518,             0.85719,             0.94415,             0.60909,            0.030831,           0.0070019,           0.0046957,            0.007822,            0.007822,            0.007822
